internal_id,external_id,subject,topic,difficulty,question_text,option_count,option_a,option_b,option_c,option_d,option_e,options_json,answer_index_zero_based,answer_letter,answer_text,explanation,explanation_status,diagram_url,audit_explicit_visual_hold,audit_hold_reason,source_id,source_slug,source_label,source_type,source_active,question_created_at
"1500400","PHY-OWNER-20260822-R2-250","Physics","Introductory electronics","medium","The addition of a small amount of impurity to a pure semiconductor is called","4","doping","electroplating","rectification","ionization","","[""doping"",""electroplating"",""rectification"",""ionization""]","0","A","doping","Doping changes the electrical conductivity of a semiconductor by adding controlled impurities. Adding donor impurities produces an n -type semiconductor, while adding acceptor impurities produces a p -type semiconductor. The combination of p -type and n -type materials forms a p-n junction.","approved","","no","","23520002","authorised-1-1787422984200","Owner-supplied Physics 250 batch · 22 Aug 2026","authorised","1","2026-08-22T18:23:04.000Z"
"90224","TechMed-Complete-Question-Bank-md-1","Physics","Mechanics","medium","Two cars moving in the same direction have speeds of 100km/h and 130km/h. What is the velocity of the faster car as measured by an observer in the slower car?","4","130","230","200","30 km/h","","[""130"",""230"",""200"",""30 km/h""]","3","D","30 km/h","The concept is relative velocity along one dimension: when two objects move in the same direction the relative speed equals the difference of their speeds.\nThus v_rel = 130 km/h − 100 km/h = 30 km/h, directed forward relative to the slower car.\nOption '130' is the faster car's speed in the ground frame, not its velocity as seen from the slower car.\nTherefore the correct answer is 30 km/h (forward relative to the slower car), illustrating that relative velocities are frame-dependent and subtract for same-direction motion.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90228","TechMed-Complete-Question-Bank-md-10","Physics","Thermal Physics","medium","One special advantage of alcohol over mercury as a thermometric liquid is its:","4","Low freezing point","Low boiling point","High specific heat capacity","Low density","","[""Low freezing point"",""Low boiling point"",""High specific heat capacity"",""Low density""]","0","A","Low freezing point","thermometric liquids must remain liquid over the thermometer's working range, so a low freezing point is the key property for measuring very low temperatures. Correct option: alcohols (e.g. ethanol freezes at about −114°C) remain liquid well below mercury's freezing point (≈−39°C), so they can be used to measure much colder temperatures. Alcohols also typically have a larger coefficient of thermal expansion than mercury, giving a larger, more visible column change per degree and thus good sensitivity at low temperatures.\n\n'Low boiling point' is not an advantage because many alcohols boil at relatively low temperatures (ethanol ≈78°C), which limits their upper-temperature use and risks vaporisation compared with mercury (bp ≈357°C). 'High specific heat capacity' is incorrect because a high specific heat makes the liquid slower to change temperature; specific heat is not the main reason alcohols are chosen for low-temperature thermometry. 'Low density' is not the distinguishing advantage here—suitability for low temperatures depends on freezing point and thermal expansion rather than the liquid's density.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90229","TechMed-Complete-Question-Bank-md-11","Physics","Thermal Physics","medium","Heat is radiated by all hot objects in the form of:","4","Light energy","Solar energy","Infrared rays","Gamma rays","","[""Light energy"",""Solar energy"",""Infrared rays"",""Gamma rays""]","2","C","Infrared rays","Thermal radiation (blackbody emission) is the electromagnetic radiation produced by the thermal motion of charges in a hot object.\nAt ordinary temperatures the blackbody spectrum peaks in the infrared region (Wien's displacement law), so most heat is carried away as infrared radiation.\nTherefore 'Infrared rays' is correct because it specifies the part of the electromagnetic spectrum that contains the bulk of thermal energy from common hot bodies.\nGamma rays arise from nuclear or high-energy particle processes and are not produced by ordinary thermal motion, so they are not responsible for everyday heat radiation.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90230","TechMed-Complete-Question-Bank-md-13","Physics","Thermal Physics","medium","The small droplet of water that forms on the grass in the early hours of the morning is:","4","Dew","Mist","Fog","Vapour","","[""Dew"",""Mist"",""Fog"",""Vapour""]","0","A","Dew","The concept is condensation: when air becomes saturated and water vapour changes to liquid on cooler surfaces, forming dew.\nDew forms on grass in the early morning because the ground and blades radiate heat away at night and cool below the air's dew point, causing vapour to condense as liquid droplets.\nMist and fog are suspensions of tiny liquid droplets throughout the air that reduce visibility, with fog being the denser form; they are not liquid collected on surfaces.\nTherefore the small droplets on grass are dew—liquid water condensed on the surface—distinct from fog or mist which are suspended in the air.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90231","TechMed-Complete-Question-Bank-md-15","Physics","Gas laws","medium","The pressure of one mole of an ideal gas of volume 10⁻²m³ at 27°C is [R = 8.3 J/mol·K]:","4","2.24×10⁴","2.24×10⁵","2.49×10⁵","2.49×10⁴ N/m²","","[""2.24×10⁴"",""2.24×10⁵"",""2.49×10⁵"",""2.49×10⁴ N/m²""]","3","D","2.49×10⁴ N/m²","P = nRT/V = (1 × 8.3 × 300)/0.01 = 249,000 = 2.49 × 10⁵ Pa. This makes **2.49×10⁴ N/m²** the correct answer. For Gas laws, focus first on the exact condition or relationship given in the question, then check each option against it rather than choosing an option merely because it sounds familiar. Convert temperature to kelvin when required and identify the variables held constant before applying Boyle’s, Charles’s, or the combined gas relationship.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90232","TechMed-Complete-Question-Bank-md-16","Physics","Thermal Physics","medium","Which of the following has no effect on radiation?","4","Density","Temperature","Surface area","Nature of surface","","[""Density"",""Temperature"",""Surface area"",""Nature of surface""]","0","A","Density","Thermal radiation is electromagnetic energy emitted by a body because of its temperature; an ideal emitter is a blackbody.\nFor a surface the Stefan–Boltzmann law gives emitted power per unit area as P/A = εσT^4, so temperature (T) and emissivity (ε) set the emitted intensity.\nTotal radiated power equals that intensity times the surface area, so larger area gives proportionally more radiation.\nThus 'Density' is the correct choice while Temperature, Surface area and Nature of surface all do influence thermal radiation.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90233","TechMed-Complete-Question-Bank-md-19","Physics","Waves, Optics and Modern Physics","medium","During a thunderstorm, the sound is heard over a long time. This phenomenon is referred to as:","4","Refraction","Reverberation","Superposition","Diffraction","","[""Refraction"",""Reverberation"",""Superposition"",""Diffraction""]","1","B","Reverberation","Reverberation is the persistence of sound in an environment due to many successive reflections that cause the sound to decay slowly rather than stop abruptly.\nThunder generates loud pressure waves that reflect off the ground, hills, buildings and other surfaces so that many delayed reflections reach the listener and blend into a prolonged rumble — this is reverberation.\nAn echo is a single distinct reflected sound heard separately, whereas reverberation involves many overlapping reflections that produce a continuous-sounding decay.\nBecause the question asks for the phenomenon that names a sound heard over a long time due to multiple reflections, reverberation is the correct choice.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90234","TechMed-Complete-Question-Bank-md-20","Physics","Waves, Optics and Modern Physics","medium","The velocity of sound in air at 16°C is 340m/s. What will it be when the pressure is doubled and temperature raised to 127°C?","4","4,000","160,000","8,000","400 m/s","","[""4,000"",""160,000"",""8,000"",""400 m/s""]","3","D","400 m/s","v ∝ √T (independent of pressure for ideal gas). T₁ = 289K, T₂ = 400K. v₂ = 340 × √(400/289) = 340 × 20/17 = 400 m/s.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90235","TechMed-Complete-Question-Bank-md-21","Physics","Waves, Optics and Modern Physics","medium","In comparing the camera and the human eye, the film of the camera functions as the:","4","Iris","Pupil","Cornea","Retina","","[""Iris"",""Pupil"",""Cornea"",""Retina""]","3","D","Retina","the camera–eye analogy compares how optical systems focus light onto a photosensitive surface to form an image. Camera film is a light‑sensitive medium at the back of the camera that records the focused image chemically; the retina is the light‑sensitive layer at the back of the eye containing photoreceptors that detect the image and send signals to the brain. Both film and retina lie at the image plane where converging light rays form an (inverted) real image, so they perform the same image‑receiving function.\n\nThe iris is a muscular ring that controls the size of the pupil (analogous to a camera diaphragm/aperture), not a recording surface, so it is not equivalent to film. The pupil is merely the aperture admitting light, and the cornea (with the lens) performs most of the refraction like a camera lens, so neither matches the recording role of film. Therefore the retina is the correct correspondence to camera film because both are the photosensitive image‑forming layers.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90236","TechMed-Complete-Question-Bank-md-23","Physics","Waves, Optics and Modern Physics","medium","Which of the following is used for the correction of short-sightedness?","4","Concave lens","Concave mirror","Convex mirror","Convex lens","","[""Concave lens"",""Concave mirror"",""Convex mirror"",""Convex lens""]","0","A","Concave lens","Short-sightedness (myopia) means parallel rays from distant objects are focused in front of the retina because the eye has too much converging power or is too long.\nCorrection requires reducing the eye's overall convergence so that the focal point shifts back onto the retina, which is achieved by a diverging (concave) lens.\nA concave lens has a negative focal length and spreads incoming rays slightly before they enter the eye, thus moving the image from in front of the retina onto the retina.\nTherefore the correct choice is concave lens; the convex lens would worsen myopia and both mirror options are unsuitable for spectacle correction.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
"90237","TechMed-Complete-Question-Bank-md-25","Physics","Electricity and Electronics","medium","When a positively charged rod is brought nearer the cap of a positively charged electroscope, the leaves' divergence will:","4","Converge","Remain constant","Diverge","Be neutralized","","[""Converge"",""Remain constant"",""Diverge"",""Be neutralized""]","2","C","Diverge","electrostatic induction in conductors causes redistribution of existing charge when an external charged object approaches. If the electroscope is already positively charged, a positive rod near the cap repels positive charges down into the leaves, increasing their net like charge. Greater like charge on each leaf increases mutual repulsive force, so the leaves diverge further as the rod approaches (stronger effect at shorter distance).\n\nThe 'converge' option would apply if opposite charges were attracted away from the leaves—for example a negative rod near a positively charged electroscope can draw positive charge toward the cap and reduce leaf separation. 'Remain constant' is wrong because electrostatic induction changes charge distribution without contact, and 'be neutralized' is wrong because neutralization requires charge transfer or grounding, not mere proximity. Coulomb's law and electrostatic equilibrium explain the increased repulsive force between like charges on the leaves, producing the observed larger divergence.","approved","","no","","1290004","authorised-1-1786641274833","Owner-provided Markdown · TechMed_Complete_Question_Bank.md · Physics","authorised","1","2026-08-13T17:14:34.000Z"
